"","date","평균기온","강수량","적설량","풍속","습도","날씨","city"
"8616","2019-08-09",27.94,0.15,NA,4.6,82.64,"구름조금","경기"
"8617","2019-08-10",29.26,3.1,NA,7.86,75.76,"구름조금","경기"
"8618","2019-08-11",28.96,2.7,NA,13.32,68,"구름많음","경기"
"8619","2019-08-12",26.26,44.02,NA,6.56,93.44,"구름많음","경기"
"8620","2019-08-13",28.36,3.9,NA,4.54,83.06,"구름조금","경기"
"8621","2019-08-14",29.08,0,NA,6.48,74.26,"구름조금","경기"
"8622","2019-08-15",25.14,15.72,NA,8.3,87.52,"구름많음","경기"
"8623","2019-08-16",25.76,0.9,NA,7.26,81.86,"구름조금","경기"
"8624","2019-08-17",24.88,4.2,NA,7.2,81.88,"구름조금","경기"
"8625","2019-08-18",24.14,12.85,NA,4.04,79.66,"구름조금","경기"
"8626","2019-08-19",24.6,NA,NA,3.82,77.9,"구름조금","경기"
"8627","2019-08-20",25.9,0,NA,5.06,78.08,"구름조금","경기"
"8628","2019-08-21",25.32,7.95,NA,4.54,85.12,"구름많음","경기"
"8629","2019-08-22",25.9,19.1,NA,6.4,79.06,"구름많음","경기"
"8630","2019-08-23",24.72,NA,NA,5.18,72.86,"구름조금","경기"
"8631","2019-08-24",22.38,NA,NA,3.66,80.52,"구름많음","경기"
"8632","2019-08-25",23.12,0.2,NA,3.68,79.3,"구름조금","경기"
"8633","2019-08-26",24.04,9.5,NA,4.54,81.86,"구름많음","경기"
"8634","2019-08-27",24.28,28.36,NA,4.98,85.52,"구름많음","경기"
"8635","2019-08-28",24.06,30.6,NA,4.54,83.48,"구름조금","경기"
"8636","2019-08-29",22.2,25.5,NA,5.68,87.02,"구름많음","경기"
"8637","2019-08-30",21.92,0,NA,5.98,76.92,"구름조금","경기"
"8638","2019-08-31",22.14,NA,NA,4.66,76.76,"구름조금","경기"
"8639","2019-09-01",21.66,25.5,NA,3.32,82.08,"구름많음","경기"
"8640","2019-09-02",22.86,23.1,NA,4.1,80.38,"구름많음","경기"
"8641","2019-09-03",22.82,9.65,NA,4.18,85.14,"흐림","경기"
"8642","2019-09-04",22.32,37.4,NA,4.96,94.2,"흐림","경기"
"8643","2019-09-05",22.84,53.04,NA,3.68,95.56,"흐림","경기"
"8644","2019-09-06",24.64,10.14,NA,7.06,91.58,"흐림","경기"
"8645","2019-09-07",25.62,3.92,NA,19.64,81.56,"구름많음","경기"
"8646","2019-09-08",23.86,7.22,NA,4.76,89.86,"흐림","경기"
"8647","2019-09-09",24.42,3.04,NA,5.2,90.26,"흐림","경기"
"8648","2019-09-10",23.68,102.65,NA,6.26,93.48,"구름많음","경기"
"8649","2019-09-11",23.66,13.8,NA,6.48,84.12,"구름많음","경기"
"8650","2019-09-12",21.04,1.7,NA,7.28,81.66,"구름많음","경기"
"8651","2019-09-13",22.06,NA,NA,5.92,75.36,"구름조금","경기"
"8652","2019-09-14",21.58,0.97,NA,3.98,86.52,"구름많음","경기"
"8653","2019-09-15",23.3,NA,NA,5.04,79.78,"구름조금","경기"
"8654","2019-09-16",22.7,0,NA,5.84,71.74,"구름조금","경기"
"8655","2019-09-17",21.08,NA,NA,5.62,68.44,"구름조금","경기"
"8656","2019-09-18",20.48,NA,NA,6.76,62.08,"맑음","경기"
"8657","2019-09-19",18.48,NA,NA,6.34,67.16,"구름조금","경기"
"8658","2019-09-20",18.82,1.2,NA,6.24,75.14,"구름많음","경기"
"8659","2019-09-21",18.06,88.35,NA,7.82,86.14,"흐림","경기"
"8660","2019-09-22",18.02,52.65,NA,12.82,80.88,"흐림","경기"
"8661","2019-09-23",18.52,0,NA,6.48,68.74,"구름조금","경기"
"8662","2019-09-24",17.3,NA,NA,4.4,78.5,"맑음","경기"
"8663","2019-09-25",18.36,NA,NA,3.96,82.28,"구름많음","경기"
"8664","2019-09-26",20.66,0,NA,5.1,82.54,"구름많음","경기"
"8665","2019-09-27",21.02,73,NA,4.18,82.83,"흐림","경기"
"8666","2019-09-28",22.16,8.6,NA,3.26,82.74,"구름조금","경기"
"8667","2019-09-29",20.72,2.5,NA,3.32,82.88,"구름조금","경기"
"8668","2019-09-30",20.14,3.9,NA,3.1,83.08,"구름조금","경기"
"8669","2019-10-01",21.28,28.4,NA,4.32,85.7,"구름많음","경기"
"8670","2019-10-02",21.58,44.48,NA,10.06,93.58,"흐림","경기"
"8671","2019-10-03",21.94,13.03,NA,8.58,81.08,"구름조금","경기"
"8672","2019-10-04",21.02,NA,NA,4.4,85,"구름조금","경기"
"8673","2019-10-05",18.04,0.35,NA,7.84,80.48,"구름많음","경기"
"8674","2019-10-06",17.16,0.1,NA,7.2,70.2,"구름많음","경기"
"8675","2019-10-07",15.48,12.26,NA,5.12,92.22,"구름많음","경기"
"8676","2019-10-08",14.72,NA,NA,6.7,68.08,"구름조금","경기"
"8677","2019-10-09",12.1,NA,NA,4.58,69.08,"맑음","경기"
"8678","2019-10-10",13.62,NA,NA,3.34,79.16,"구름많음","경기"
"8679","2019-10-11",17.66,NA,NA,5.32,71.36,"맑음","경기"
"8680","2019-10-12",17.68,NA,NA,9.44,60.38,"맑음","경기"
"8681","2019-10-13",15.52,NA,NA,5.76,72.68,"구름조금","경기"
"8682","2019-10-14",13.88,NA,NA,6,71.66,"구름조금","경기"
"8683","2019-10-15",13.7,4.3,NA,5.9,71.6,"구름조금","경기"
"8684","2019-10-16",13.12,NA,NA,4.6,76.32,"구름많음","경기"
"8685","2019-10-17",14.08,NA,NA,4.82,76.78,"구름많음","경기"
"8686","2019-10-18",15.28,18.8,NA,5.54,81.52,"구름많음","경기"
"8687","2019-10-19",15.56,NA,NA,4.38,78.86,"맑음","경기"
"8688","2019-10-20",14.36,NA,NA,3.54,83.18,"구름조금","경기"
"8689","2019-10-21",15.24,0,NA,4.96,77.58,"구름조금","경기"
"8690","2019-10-22",16.02,0.8,NA,4.18,78,"구름조금","경기"
"8691","2019-10-23",15.72,0,NA,5.48,81.02,"구름많음","경기"
"8692","2019-10-24",17.22,37.4,NA,7.82,67.36,"구름조금","경기"
"8693","2019-10-25",16.34,0.5,NA,6.62,70,"구름조금","경기"
"8694","2019-10-26",10.46,NA,NA,7.64,69.4,"구름조금","경기"
"8695","2019-10-27",9.22,NA,NA,4.42,76.14,"구름조금","경기"
"8696","2019-10-28",11.68,2.5,NA,5.9,75.62,"구름많음","경기"
"8697","2019-10-29",11.88,4.4,NA,5.4,74.04,"맑음","경기"
"8698","2019-10-30",9.6,0,NA,5.04,76.04,"맑음","경기"
"8699","2019-10-31",12.78,NA,NA,5.14,81.24,"구름조금","경기"
"8700","2019-11-01",13.32,NA,NA,3.7,76.1,"구름조금","경기"
"8701","2019-11-02",12.5,NA,NA,3.18,82.16,"구름많음","경기"
"8702","2019-11-03",13.2,NA,NA,4.38,77.1,"구름조금","경기"
"8703","2019-11-04",11.9,2.8,NA,4.6,75.38,"맑음","경기"
"8704","2019-11-05",10.4,0.1,NA,4.24,80.38,"구름조금","경기"
"8705","2019-11-06",9.42,NA,NA,4.24,73.12,"구름조금","경기"
"8706","2019-11-07",8.56,NA,NA,5.68,64.02,"맑음","경기"
"8707","2019-11-08",5.96,NA,NA,4.76,57.72,"맑음","경기"
"8708","2019-11-09",7.4,NA,NA,4.22,62.12,"맑음","경기"
"8709","2019-11-10",8.8,8.54,NA,5.34,75.2,"구름많음","경기"
"8710","2019-11-11",10.98,0.58,NA,6.18,78.48,"구름조금","경기"
"8711","2019-11-12",7.38,0.1,NA,3.3,81.96,"구름조금","경기"
"8712","2019-11-13",7.14,8.36,NA,6.7,83.74,"구름많음","경기"
"8713","2019-11-14",2.24,NA,NA,8.38,45.54,"맑음","경기"
"8714","2019-11-15",5.36,10.4,NA,5.4,82.8,"구름많음","경기"
"8715","2019-11-16",7.58,NA,NA,3.62,86.76,"구름조금","경기"
"8716","2019-11-17",9.46,23.92,NA,7.2,89.52,"흐림","경기"
"8717","2019-11-18",6.32,10.18,NA,11.96,66.42,"구름많음","경기"
"8718","2019-11-19",2.04,NA,NA,8.22,56.1,"맑음","경기"
"8719","2019-11-20",1.28,NA,NA,4.76,54.44,"맑음","경기"
"8720","2019-11-21",4.42,NA,NA,4.54,62.44,"구름많음","경기"
"8721","2019-11-22",9.14,NA,NA,4.96,60,"구름조금","경기"
"8722","2019-11-23",10.28,NA,NA,4.16,73.4,"구름많음","경기"
"8723","2019-11-24",10.1,4.14,NA,5.9,85.72,"구름많음","경기"
"8724","2019-11-25",3.6,NA,NA,7.9,70.4,"구름많음","경기"
"8725","2019-11-26",7.14,8.3,NA,5.84,75.72,"구름조금","경기"
"8726","2019-11-27",4.36,0.3,NA,6.54,62.58,"구름많음","경기"
"8727","2019-11-28",4.4,NA,NA,5.76,64.94,"맑음","경기"
"8728","2019-11-29",2.06,NA,NA,4.66,62.28,"맑음","경기"
"8729","2019-11-30",4.82,0.3,NA,4.12,61.34,"구름많음","경기"
"8730","2019-12-01",5.38,7.7,NA,3.46,87.7,"구름많음","경기"
"8731","2019-12-02",2.02,0.1,NA,9.6,56.62,"맑음","경기"
"8732","2019-12-03",0.3,0.27,NA,3.38,75.1,"구름많음","경기"
"8733","2019-12-04",2.26,0.5,NA,4.18,67.86,"구름조금","경기"
"8734","2019-12-05",-1.86,0,NA,8.42,43.88,"맑음","경기"
"8735","2019-12-06",-4.8,NA,NA,5.18,53.26,"맑음","경기"
"8736","2019-12-07",-1.96,0.33,0.4,4.18,74.14,"구름조금","경기"
"8737","2019-12-08",-1.08,NA,NA,3.44,77.72,"구름조금","경기"
"8738","2019-12-09",2.36,2.2,NA,3.82,76.66,"구름조금","경기"
"8739","2019-12-10",6.52,2.98,NA,3.38,87.18,"구름많음","경기"
"8740","2019-12-11",6.34,0.7,NA,9.58,72.2,"구름조금","경기"
"8741","2019-12-12",0.54,NA,NA,6.28,55.92,"맑음","경기"
"8742","2019-12-13",1.58,1.5,NA,4.18,70.06,"구름조금","경기"
"8743","2019-12-14",3.02,0.9,NA,5.82,73.24,"구름조금","경기"
"8744","2019-12-15",4.28,0,NA,4.38,75.9,"구름조금","경기"
"8745","2019-12-16",6.92,0.05,NA,3.6,77.04,"구름조금","경기"
"8746","2019-12-17",8.04,9.62,NA,5.38,90.62,"구름많음","경기"
"8747","2019-12-18",2.34,NA,NA,7.24,77.94,"구름많음","경기"
"8748","2019-12-19",0.5,NA,NA,6.76,62.76,"구름조금","경기"
"8749","2019-12-20",-0.12,NA,NA,4.68,61.78,"맑음","경기"
"8750","2019-12-21",-0.58,0.15,NA,3.68,77.68,"구름조금","경기"
"8751","2019-12-22",3.38,4.9,NA,4.26,81.04,"구름많음","경기"
"8752","2019-12-23",3.04,2.1,NA,4.24,85.94,"구름조금","경기"
"8753","2019-12-24",-0.04,NA,NA,4.12,88.52,"구름조금","경기"
"8754","2019-12-25",1.6,0.9,NA,3.26,85.6,"구름많음","경기"
"8755","2019-12-26",2.72,5.77,NA,6.54,77.5,"구름많음","경기"
"8756","2019-12-27",-0.84,0.2,NA,5.32,62.12,"맑음","경기"
"8757","2019-12-28",0.58,NA,NA,3.48,69,"구름조금","경기"
"8758","2019-12-29",3.8,7.08,NA,4.1,76.34,"구름많음","경기"
"8759","2019-12-30",3.32,0.55,NA,6.98,77.68,"구름많음","경기"
"8760","2019-12-31",-5.56,0.4,NA,9.3,50.36,"맑음","경기"
"8761","2017-01-01",1.92,NA,NA,5.64,71.83,"구름많음","강원"
"8762","2017-01-02",4.24,0.25,NA,7.95,72.14,"구름많음","강원"
"8763","2017-01-03",2.29,NA,NA,7.02,58.43,"맑음","강원"
"8764","2017-01-04",2.72,NA,NA,5.55,63.68,"맑음","강원"
"8765","2017-01-05",1.52,9.96,NA,5.72,78.09,"구름많음","강원"
"8766","2017-01-06",2.88,0.7,NA,4.05,75.79,"구름조금","강원"
"8767","2017-01-07",2.32,0.5,NA,3.72,75.58,"구름조금","강원"
"8768","2017-01-08",4.9,1.52,NA,4.95,78.95,"구름많음","강원"
"8769","2017-01-09",3.11,0.32,NA,9.31,58.51,"구름조금","강원"
"8770","2017-01-10",-2.03,0,NA,10.59,41.75,"맑음","강원"
"8771","2017-01-11",-3.8,NA,NA,9.53,34.17,"맑음","강원"
"8772","2017-01-12",-1.55,0.5,5.2,12.62,41.75,"구름조금","강원"
"8773","2017-01-13",-5.16,0.22,0.5,11.03,42.1,"맑음","강원"
"8774","2017-01-14",-8.49,NA,NA,10.47,35.7,"맑음","강원"
"8775","2017-01-15",-7.08,NA,NA,5.88,42.02,"맑음","강원"
"8776","2017-01-16",-5.28,0,NA,4.64,56.79,"맑음","강원"
"8777","2017-01-17",-3.33,NA,NA,4.02,51.75,"구름조금","강원"
"8778","2017-01-18",-1.69,0,NA,5.8,60.83,"구름조금","강원"
"8779","2017-01-19",-1.54,NA,NA,3.63,61.14,"구름조금","강원"
"8780","2017-01-20",-3.41,6.65,7.1,6.69,73.21,"구름조금","강원"
"8781","2017-01-21",-5.39,0.23,2.9,7.47,71.41,"구름조금","강원"
"8782","2017-01-22",-6.95,0.24,0,11.46,46.66,"맑음","강원"
"8783","2017-01-23",-9.28,NA,NA,6.84,52.23,"맑음","강원"
"8784","2017-01-24",-8,NA,NA,5.34,51.77,"맑음","강원"
"8785","2017-01-25",-6.66,NA,NA,4.51,52.89,"맑음","강원"
"8786","2017-01-26",-2.8,0.8,NA,7.64,53.04,"구름조금","강원"
"8787","2017-01-27",-0.68,2.46,NA,11.66,49.14,"맑음","강원"
"8788","2017-01-28",-2.27,NA,NA,3.58,53.53,"구름조금","강원"
"8789","2017-01-29",0.9,4.83,NA,2.48,75.46,"흐림","강원"
"8790","2017-01-30",-2.65,3.49,0.1,7.69,73.33,"구름조금","강원"
"8791","2017-01-31",-5.28,NA,NA,5.79,59.23,"구름조금","강원"
"8792","2017-02-01",-3.72,NA,NA,8.44,48.52,"맑음","강원"
"8793","2017-02-02",-2.95,NA,NA,8.64,46.02,"구름조금","강원"
"8794","2017-02-03",-0.13,NA,NA,5.92,57.87,"맑음","강원"
"8795","2017-02-04",1.3,NA,NA,3.63,59.02,"구름많음","강원"
"8796","2017-02-05",2.38,0.39,NA,6.27,67.25,"구름많음","강원"
"8797","2017-02-06",-1.02,NA,NA,8.43,52.9,"맑음","강원"
"8798","2017-02-07",-2.31,NA,NA,3.87,59.48,"구름조금","강원"
"8799","2017-02-08",-1.16,NA,NA,5.41,54.11,"구름많음","강원"
"8800","2017-02-09",-4.18,0,NA,10.15,48.23,"맑음","강원"
"8801","2017-02-10",-6.4,0,NA,11.38,43.85,"맑음","강원"
"8802","2017-02-11",-5.55,NA,NA,8.2,48.12,"맑음","강원"
"8803","2017-02-12",-3.14,NA,NA,6.57,52.24,"맑음","강원"
"8804","2017-02-13",-1.57,1,NA,6.04,55.27,"구름조금","강원"
"8805","2017-02-14",-0.97,NA,NA,4.77,57.47,"맑음","강원"
"8806","2017-02-15",1.43,NA,NA,5.82,48.45,"맑음","강원"
"8807","2017-02-16",6.37,0.17,NA,10.93,52.17,"구름조금","강원"
"8808","2017-02-17",4.61,3.15,NA,11.36,56.19,"구름조금","강원"
"8809","2017-02-18",-1.47,0,NA,9.18,41.4,"맑음","강원"
"8810","2017-02-19",1.08,2.16,NA,8.82,61.05,"구름많음","강원"
"8811","2017-02-20",0.99,2.86,NA,11.14,57.37,"맑음","강원"
"8812","2017-02-21",-1,NA,NA,4.98,53.22,"구름조금","강원"
"8813","2017-02-22",1.63,5.11,NA,3.72,78.05,"흐림","강원"
"8814","2017-02-23",0.46,0.07,NA,9.53,57.12,"맑음","강원"
"8815","2017-02-24",-0.89,NA,NA,8.4,50.02,"맑음","강원"
"8816","2017-02-25",1.69,0,NA,8.68,51.88,"맑음","강원"
"8817","2017-02-26",1.58,0,NA,5.15,58.55,"맑음","강원"
"8818","2017-02-27",1.87,0,NA,4.86,61.39,"맑음","강원"
"8819","2017-02-28",3.96,NA,NA,5.28,50.79,"맑음","강원"
"8820","2017-03-01",4.84,1.27,NA,4.51,61.23,"흐림","강원"
"8821","2017-03-02",2.12,3.78,NA,6.18,79.92,"구름조금","강원"
"8822","2017-03-03",2.78,NA,NA,6.81,55.6,"맑음","강원"
"8823","2017-03-04",4.01,0,NA,4.83,59.81,"맑음","강원"
"8824","2017-03-05",4.56,0.65,NA,5.34,65.85,"구름조금","강원"
"8825","2017-03-06",1.22,1.17,NA,11.4,45.41,"맑음","강원"
"8826","2017-03-07",-1.01,0,NA,11.82,33.27,"맑음","강원"
"8827","2017-03-08",-0.38,0.13,NA,11.28,47.06,"구름조금","강원"
"8828","2017-03-09",2.99,0,NA,12.07,43.78,"맑음","강원"
"8829","2017-03-10",3.41,NA,NA,6.83,41.48,"맑음","강원"
"8830","2017-03-11",5.41,NA,NA,5.06,42.71,"구름조금","강원"
"8831","2017-03-12",7.62,0.3,NA,5.74,49.09,"구름많음","강원"
"8832","2017-03-13",5.72,0,NA,6.74,56.41,"구름조금","강원"
"8833","2017-03-14",2.22,3.89,NA,6.42,67.88,"맑음","강원"
"8834","2017-03-15",2.68,NA,NA,5.71,58.09,"맑음","강원"
"8835","2017-03-16",4.09,NA,NA,4.96,54.82,"맑음","강원"
"8836","2017-03-17",5.82,NA,NA,4.97,47.76,"맑음","강원"
"8837","2017-03-18",8.29,NA,NA,5.67,39.13,"구름조금","강원"
"8838","2017-03-19",7.77,NA,NA,4.61,44.84,"맑음","강원"
"8839","2017-03-20",8.01,NA,NA,4.08,44.39,"구름많음","강원"
"8840","2017-03-21",4.53,3.36,NA,6.37,66.53,"맑음","강원"
"8841","2017-03-22",5.84,NA,NA,5.63,50.71,"구름조금","강원"
"8842","2017-03-23",5.94,0.35,NA,6,55.77,"구름조금","강원"
"8843","2017-03-24",5.51,0,NA,5.17,61.57,"구름많음","강원"
"8844","2017-03-25",4.24,3.19,NA,4.86,80.04,"구름많음","강원"
"8845","2017-03-26",4.92,2,NA,4.89,80.28,"구름많음","강원"
"8846","2017-03-27",4.62,0.9,NA,6.28,76.33,"구름조금","강원"
"8847","2017-03-28",5.67,NA,NA,5.49,65.41,"구름많음","강원"
"8848","2017-03-29",7.5,NA,NA,5.68,52.82,"구름조금","강원"
"8849","2017-03-30",9.14,NA,NA,6.42,54.59,"구름조금","강원"
"8850","2017-03-31",5.96,7.51,NA,5.82,84.83,"구름많음","강원"
"8851","2017-04-01",5.43,5.03,NA,4.55,83.73,"구름조금","강원"
"8852","2017-04-02",7.39,1.47,NA,6.69,60.62,"맑음","강원"
"8853","2017-04-03",11.19,NA,NA,8.13,44.58,"맑음","강원"
"8854","2017-04-04",12.6,NA,NA,6.32,44.29,"구름조금","강원"
"8855","2017-04-05",11.43,12.07,NA,5.7,65.83,"흐림","강원"
"8856","2017-04-06",12.74,6.22,NA,8.8,78.72,"흐림","강원"
"8857","2017-04-07",13.88,NA,NA,5.43,69.05,"구름조금","강원"
"8858","2017-04-08",14.62,0.06,NA,5.43,66.57,"구름많음","강원"
"8859","2017-04-09",10.97,2.82,NA,8.08,62.34,"구름많음","강원"
"8860","2017-04-10",11.47,NA,NA,8.15,43.05,"구름조금","강원"
"8861","2017-04-11",11.85,5.39,NA,6.96,58.77,"구름조금","강원"
"8862","2017-04-12",10.78,0.1,NA,10.72,33.32,"맑음","강원"
"8863","2017-04-13",12.02,0,NA,9.76,40.02,"구름조금","강원"
"8864","2017-04-14",13.63,2.77,NA,12.34,51.73,"구름많음","강원"
"8865","2017-04-15",16.78,NA,NA,9.57,53.34,"맑음","강원"
"8866","2017-04-16",18.47,NA,NA,6.72,46.77,"구름많음","강원"
"8867","2017-04-17",12.43,13.66,NA,7.07,74.66,"구름많음","강원"
"8868","2017-04-18",11.18,9.52,NA,8.72,78.02,"구름조금","강원"
"8869","2017-04-19",12.28,NA,NA,11.4,46.4,"맑음","강원"
"8870","2017-04-20",12.46,0.27,NA,6.49,51.07,"구름많음","강원"
"8871","2017-04-21",11.5,1.3,NA,6.74,62.87,"구름조금","강원"
"8872","2017-04-22",12.1,1.38,NA,5.61,58.07,"맑음","강원"
"8873","2017-04-23",14.05,NA,NA,8.22,44.05,"맑음","강원"
"8874","2017-04-24",14.88,NA,NA,9.53,39.09,"맑음","강원"
"8875","2017-04-25",16.14,0,NA,10.56,46.84,"구름많음","강원"
"8876","2017-04-26",13.41,0.03,NA,8.03,42.95,"구름조금","강원"
"8877","2017-04-27",11.72,0,NA,8.7,40.88,"맑음","강원"
"8878","2017-04-28",14.53,NA,NA,11.18,41.54,"맑음","강원"
"8879","2017-04-29",16.13,0.05,NA,9.52,42.46,"맑음","강원"
"8880","2017-04-30",19.25,NA,NA,10.57,46.42,"맑음","강원"
"8881","2017-05-01",16.62,NA,NA,6.58,46.07,"맑음","강원"
"8882","2017-05-02",16.32,NA,NA,5.04,53.42,"구름조금","강원"
"8883","2017-05-03",17.77,NA,NA,4.83,52.3,"맑음","강원"
"8884","2017-05-04",18.58,0,NA,4.67,50.74,"구름많음","강원"
"8885","2017-05-05",20.71,0,NA,9.78,50.14,"구름조금","강원"
"8886","2017-05-06",15.28,NA,NA,14.55,28.78,"맑음","강원"
"8887","2017-05-07",16.29,NA,NA,12.32,31.82,"맑음","강원"
"8888","2017-05-08",18.29,NA,NA,9.51,40.11,"구름많음","강원"
"8889","2017-05-09",14.86,3.05,NA,5.38,74.5,"흐림","강원"
"8890","2017-05-10",14.64,1.69,NA,5.79,80.39,"구름많음","강원"
"8891","2017-05-11",18.09,0.24,NA,7.39,66.05,"구름많음","강원"
"8892","2017-05-12",18.38,1.5,NA,6.41,71.17,"구름많음","강원"
"8893","2017-05-13",16.12,8.72,NA,9.36,72.87,"구름조금","강원"
"8894","2017-05-14",15.57,NA,NA,14.37,46.64,"맑음","강원"
"8895","2017-05-15",14.53,0,NA,8.6,60.79,"맑음","강원"
"8896","2017-05-16",15.12,0.1,NA,4.8,70.12,"구름많음","강원"
"8897","2017-05-17",15.92,4.63,NA,5.22,70.53,"맑음","강원"
"8898","2017-05-18",19.56,NA,NA,7.78,53.83,"맑음","강원"
"8899","2017-05-19",21.82,NA,NA,9.54,39.92,"맑음","강원"
"8900","2017-05-20",21.37,NA,NA,5.96,46.05,"구름조금","강원"
"8901","2017-05-21",20.43,NA,NA,6.04,54.77,"맑음","강원"
"8902","2017-05-22",18.42,NA,NA,6.95,65.77,"맑음","강원"
"8903","2017-05-23",17.88,5.9,NA,5.44,72.41,"흐림","강원"
"8904","2017-05-24",18.62,6.85,NA,4.94,75.52,"구름조금","강원"
"8905","2017-05-25",17.56,0,NA,10.74,56.99,"맑음","강원"
"8906","2017-05-26",13.82,0.43,NA,6.58,60.93,"맑음","강원"
"8907","2017-05-27",16.52,0,NA,5.27,60.83,"맑음","강원"
"8908","2017-05-28",19.77,NA,NA,7.75,56.5,"맑음","강원"
"8909","2017-05-29",22.8,NA,NA,6.9,58.35,"맑음","강원"
"8910","2017-05-30",22.32,NA,NA,7.21,51.06,"구름조금","강원"
"8911","2017-05-31",20.89,0,NA,4.81,52.15,"구름많음","강원"
"8912","2017-06-01",18.14,10.95,NA,6.84,72.32,"구름조금","강원"
"8913","2017-06-02",16.83,0.3,NA,6.83,57.8,"맑음","강원"
"8914","2017-06-03",17.34,1.1,NA,7.02,56.22,"맑음","강원"
"8915","2017-06-04",17.78,1.9,NA,6.46,55.06,"맑음","강원"
"8916","2017-06-05",18.3,0.02,NA,6.67,59.99,"구름조금","강원"
"8917","2017-06-06",16.27,7.99,NA,5.37,73.44,"흐림","강원"
"8918","2017-06-07",16.4,6.92,NA,5.72,92.32,"흐림","강원"
"8919","2017-06-08",20.34,NA,NA,9.38,58.57,"구름많음","강원"
"8920","2017-06-09",20.86,2.44,NA,11.18,58.14,"구름조금","강원"
"8921","2017-06-10",18.81,0.62,NA,6.96,51.27,"구름많음","강원"
"8922","2017-06-11",17.42,NA,NA,6.63,59.03,"맑음","강원"
"8923","2017-06-12",17.24,NA,NA,7.42,63.79,"구름조금","강원"
"8924","2017-06-13",17.03,4.67,NA,5.97,74.31,"구름조금","강원"
"8925","2017-06-14",20.12,NA,NA,6.85,63.48,"맑음","강원"
"8926","2017-06-15",21.58,0,NA,6.94,61.21,"맑음","강원"
"8927","2017-06-16",21.01,NA,NA,6.46,67.72,"맑음","강원"
"8928","2017-06-17",21.8,NA,NA,5.71,64.31,"맑음","강원"
"8929","2017-06-18",22.4,8.5,NA,4.77,65.38,"맑음","강원"
"8930","2017-06-19",22.93,NA,NA,4.58,62.88,"구름조금","강원"
"8931","2017-06-20",22.82,0.05,NA,4.52,61.81,"구름많음","강원"
"8932","2017-06-21",22.68,1.43,NA,6.36,63.61,"구름조금","강원"
"8933","2017-06-22",22.91,NA,NA,5.44,61.94,"구름조금","강원"
"8934","2017-06-23",23.32,0.3,NA,5.39,65.05,"구름조금","강원"
"8935","2017-06-24",21.62,9.58,NA,3.98,76.17,"흐림","강원"
"8936","2017-06-25",20.77,5.64,NA,4.11,81.95,"구름많음","강원"
"8937","2017-06-26",20.91,3.61,NA,5.86,79.72,"구름많음","강원"
"8938","2017-06-27",22.22,6.96,NA,5.08,77.49,"구름많음","강원"
"8939","2017-06-28",23.08,13.08,NA,4.95,79.08,"구름많음","강원"
"8940","2017-06-29",23.62,8.7,NA,4.4,76.39,"구름조금","강원"
"8941","2017-06-30",24.83,NA,NA,6.07,66.53,"구름많음","강원"
"8942","2017-07-01",24.67,4.28,NA,7.44,69.08,"흐림","강원"
"8943","2017-07-02",23.51,69.17,NA,6.15,91.32,"흐림","강원"
"8944","2017-07-03",23.48,61.22,NA,7.05,90.14,"흐림","강원"
"8945","2017-07-04",23.94,28.03,NA,5.13,83.5,"구름조금","강원"
"8946","2017-07-05",24.47,0.33,NA,4.72,75.89,"구름조금","강원"
"8947","2017-07-06",24.98,NA,NA,4.42,74.53,"구름조금","강원"
"8948","2017-07-07",24.49,9.1,NA,4.8,84.95,"구름많음","강원"
"8949","2017-07-08",24.54,34.41,NA,5.33,89.43,"흐림","강원"
"8950","2017-07-09",26.43,7.67,NA,5.05,80.23,"흐림","강원"
"8951","2017-07-10",24.11,51.77,NA,5.61,91.38,"흐림","강원"
"8952","2017-07-11",25.84,12.75,NA,6.84,74.67,"구름많음","강원"
"8953","2017-07-12",26.63,0,NA,6.15,71.48,"구름조금","강원"
"8954","2017-07-13",26.46,NA,NA,5.76,72.1,"맑음","강원"
"8955","2017-07-14",26.64,3.19,NA,6.27,75.02,"구름많음","강원"
"8956","2017-07-15",24.68,17.45,NA,6.31,85.37,"흐림","강원"
"8957","2017-07-16",25.23,30.66,NA,6.37,82.72,"흐림","강원"
"8958","2017-07-17",26.62,0.85,NA,6.92,76.62,"흐림","강원"
"8959","2017-07-18",26.09,0.52,NA,5.78,77.66,"구름많음","강원"
"8960","2017-07-19",26.92,NA,NA,4.69,77.35,"구름많음","강원"
"8961","2017-07-20",27.8,NA,NA,5.43,75.16,"구름조금","강원"
"8962","2017-07-21",28.29,6.29,NA,6.65,76.88,"구름많음","강원"
"8963","2017-07-22",24.8,23.87,NA,4.72,90.92,"흐림","강원"
"8964","2017-07-23",24.27,34.82,NA,4.63,95.16,"흐림","강원"
"8965","2017-07-24",24.64,6,NA,3.07,93.46,"흐림","강원"
"8966","2017-07-25",25.08,3.46,NA,6.47,82.84,"구름조금","강원"
"8967","2017-07-26",24.54,0.9,NA,6.27,72.36,"맑음","강원"
"8968","2017-07-27",23.68,0.47,NA,4.04,77.07,"구름많음","강원"
"8969","2017-07-28",23.06,10.62,NA,2.85,94.09,"흐림","강원"
"8970","2017-07-29",23.5,6.21,NA,4.8,86.78,"구름많음","강원"
"8971","2017-07-30",24.66,0,NA,4.9,81.12,"구름조금","강원"
"8972","2017-07-31",22.94,18.43,NA,3.63,92.99,"흐림","강원"
